brand_clean_encoded,condition_encoded,location_clean_encoded,phone_model_clean_encoded,storage_gb,ram_gb,is_member_flag,price,title,brand,model,condition,location,storage,ram,phone_model,brand_clean,location_clean,phone_model_clean
10,0,4,55,-1.2870709336434842,-0.04410889209389428,0.7196605824810245,274990.0,Samsung Galaxy S25 Ultra 12GB 256GB (Brand New),Samsung,Galaxy S25 Ultra 12GB 256GB,Brand New,Colombo,12GB,Unknown,Galaxy S25 Ultra,Samsung,Colombo,Galaxy S25 Ultra
14,0,4,67,-1.3474175646073743,-0.22304963081151802,0.7196605824810245,51990.0,Xiaomi Redmi 15 4G| 6GB|128GB (Brand New),Xiaomi,Redmi 15 4G| 6GB|128GB,Brand New,Colombo,6GB,6GB,15 4G,Xiaomi,Colombo,Other
13,1,4,67,-1.3474175646073743,-0.22304963081151802,0.7196605824810245,9300.0,Vivo Y93 6GB/128GBâ¢~~Â® (Used),Vivo,Y93 6GB/128GBâ¢~~Â®,Used,Colombo,6GB,6GB,Y93 â¢~~Â,Vivo,Colombo,Other
10,1,10,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,50000.0,Samsung Galaxy A53 5G 128GB (Used),Samsung,Galaxy A53 5G 128GB,Used,Kurunegala,128GB,Unknown,Galaxy A53,Samsung,Kurunegala,Other
10,0,4,29,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,78990.0,Samsung Galaxy A36 5G 8GB 256GB (Brand New),Samsung,Galaxy A36 5G 8GB 256GB,Brand New,Colombo,8GB,Unknown,Galaxy A36,Samsung,Colombo,Galaxy A36
0,1,6,132,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,40000.0,Apple iPhone SE 2 (Used),Apple,iPhone SE 2,Used,Gampaha,Unknown,Unknown,iPhone SE 2,Apple,Gampaha,iPhone SE 2
10,0,4,29,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,69990.0,Samsung Galaxy A36 5G 8GB 128GB (Brand New),Samsung,Galaxy A36 5G 8GB 128GB,Brand New,Colombo,8GB,Unknown,Galaxy A36,Samsung,Colombo,Galaxy A36
0,1,4,118,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,235000.0,Apple iPhone 15 Pro Max 5G (Used),Apple,iPhone 15 Pro Max 5G,Used,Colombo,Unknown,Unknown,iPhone 15 Pro Max,Apple,Colombo,iPhone 15 Pro Max
10,0,4,27,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,62900.0,Samsung Galaxy A26 5G 8GB 256GB (Brand New),Samsung,Galaxy A26 5G 8GB 256GB,Brand New,Colombo,8GB,Unknown,Galaxy A26,Samsung,Colombo,Galaxy A26
10,1,4,54,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,179000.0,Samsung Galaxy S25 Plus (Used),Samsung,Galaxy S25 Plus,Used,Colombo,Unknown,Unknown,Galaxy S25 Plus,Samsung,Colombo,Galaxy S25 Plus
10,0,4,57,-1.2870709336434842,-0.04410889209389428,0.7196605824810245,446900.0,Samsung Galaxy Z Fold 7 12GB 256GB (Brand New),Samsung,Galaxy Z Fold 7 12GB 256GB,Brand New,Colombo,12GB,Unknown,Galaxy Z Fold 7,Samsung,Colombo,Galaxy Z Fold 7
0,1,9,128,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,14000.0,Apple iPhone 7 (Used),Apple,iPhone 7,Used,Kandy,Unknown,Unknown,iPhone 7,Apple,Kandy,iPhone 7
0,1,7,115,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,152000.0,Apple iPhone 15 (Used),Apple,iPhone 15,Used,Jaffna,Unknown,Unknown,iPhone 15,Apple,Jaffna,iPhone 15
0,1,4,101,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,75000.0,Apple iPhone 12 (Used),Apple,iPhone 12,Used,Colombo,Unknown,Unknown,iPhone 12,Apple,Colombo,iPhone 12
13,1,4,96,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,10500.0,Vivo Y93 (Used),Vivo,Y93,Used,Colombo,Unknown,Unknown,Y93,Vivo,Colombo,Y93
0,1,4,98,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,67000.0,Apple iPhone 11 Full Set Box (Used),Apple,iPhone 11 Full Set Box,Used,Colombo,Unknown,Unknown,iPhone 11 Box,Apple,Colombo,iPhone 11 Box
0,1,4,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,78000.0,Apple iPhone 12 Full set box (Used),Apple,iPhone 12 Full set box,Used,Colombo,Unknown,Unknown,iPhone 12 box,Apple,Colombo,Other
0,1,4,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,85000.0,Apple iPhone 13 mini 5G- cinematic (Used),Apple,iPhone 13 mini 5G- cinematic,Used,Colombo,Unknown,Unknown,iPhone 13 mini - cinematic,Apple,Colombo,Other
13,1,14,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,10000.0,Vivo Y1s (Used),Vivo,Y1s,Used,Ratnapura,Unknown,Unknown,Y1s,Vivo,Ratnapura,Other
10,1,4,18,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,30000.0,Samsung Galaxy A06 (Used),Samsung,Galaxy A06,Used,Colombo,Unknown,Unknown,Galaxy A06,Samsung,Colombo,Galaxy A06
0,1,4,111,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,162000.0,Apple iPhone 14 Pro 5G Fullset (Used),Apple,iPhone 14 Pro 5G Fullset,Used,Colombo,Unknown,Unknown,iPhone 14 Pro,Apple,Colombo,iPhone 14 Pro
0,1,8,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,82999.0,Apple iPhone 12 128GB 5G Dual Sim (Used),Apple,iPhone 12 128GB 5G Dual Sim,Used,Kalutara,128GB,Unknown,iPhone 12 Dual Sim,Apple,Kalutara,Other
0,1,6,67,1.1670253922213827,-0.04410889209389428,0.7196605824810245,119999.0,Apple iPhone 12 Pro Max 256GB USA (Used),Apple,iPhone 12 Pro Max 256GB USA,Used,Gampaha,256GB,Unknown,iPhone 12 Pro Max USA,Apple,Gampaha,Other
10,0,4,53,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,153990.0,Samsung Galaxy S25 FE 8GB 256GB (Brand New),Samsung,Galaxy S25 FE 8GB 256GB,Brand New,Colombo,8GB,Unknown,Galaxy S25 FE,Samsung,Colombo,Galaxy S25 FE
14,1,4,1,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,35000.0,Xiaomi Redmi 13 (Used),Xiaomi,Redmi 13,Used,Colombo,Unknown,Unknown,13,Xiaomi,Colombo,13
0,1,6,111,1.1670253922213827,-0.04410889209389428,0.7196605824810245,180000.0,Apple iPhone 14 Pro 256GB (Used),Apple,iPhone 14 Pro 256GB,Used,Gampaha,256GB,Unknown,iPhone 14 Pro,Apple,Gampaha,iPhone 14 Pro
10,0,4,67,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,149990.0,Samsung Galaxy S24 8GB 256GB new (Brand New),Samsung,Galaxy S24 8GB 256GB new,Brand New,Colombo,8GB,Unknown,Galaxy S24 new,Samsung,Colombo,Other
0,1,6,105,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,99999.0,Apple iPhone 13 128GB (Used),Apple,iPhone 13 128GB,Used,Gampaha,128GB,Unknown,iPhone 13,Apple,Gampaha,iPhone 13
0,1,6,102,1.1670253922213827,-0.04410889209389428,0.7196605824810245,103000.0,Apple iPhone 12 Pro 256GB (Used),Apple,iPhone 12 Pro 256GB,Used,Gampaha,256GB,Unknown,iPhone 12 Pro,Apple,Gampaha,iPhone 12 Pro
10,1,4,67,1.1670253922213827,-0.04410889209389428,0.7196605824810245,64990.0,Samsung Galaxy S10 Plus 5G 512/256GB 8GB RAM (Used),Samsung,Galaxy S10 Plus 5G 512/256GB 8GB RAM,Used,Colombo,256GB,8GB,Galaxy S10 Plus 512,Samsung,Colombo,Other
0,1,8,101,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,82999.0,Apple iPhone 12 128GB 5G (Used),Apple,iPhone 12 128GB 5G,Used,Kalutara,128GB,Unknown,iPhone 12,Apple,Kalutara,iPhone 12
0,1,6,67,1.1670253922213827,-0.04410889209389428,0.7196605824810245,94999.0,Apple iPhone 12 Pro 256GB USA (Used),Apple,iPhone 12 Pro 256GB USA,Used,Gampaha,256GB,Unknown,iPhone 12 Pro USA,Apple,Gampaha,Other
0,1,6,102,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,95000.0,Apple iPhone 12 Pro 128GB (Used),Apple,iPhone 12 Pro 128GB,Used,Gampaha,128GB,Unknown,iPhone 12 Pro,Apple,Gampaha,iPhone 12 Pro
14,0,4,12,-1.3775908800893195,-0.4914607388879536,0.7196605824810245,27490.0,Xiaomi Redmi A5 3GB|64GB (Brand New),Xiaomi,Redmi A5 3GB|64GB,Brand New,Colombo,3GB,3GB,A5,Xiaomi,Colombo,A5
0,1,9,105,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,94000.0,Apple iPhone 13 (Used),Apple,iPhone 13,Used,Kandy,Unknown,Unknown,iPhone 13,Apple,Kandy,iPhone 13
0,1,12,132,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,38000.0,Apple iPhone SE 2 (Used),Apple,iPhone SE 2,Used,Hambantota,Unknown,Unknown,iPhone SE 2,Apple,Other,iPhone SE 2
0,1,9,67,1.1670253922213827,-0.04410889209389428,-1.3895439382722716,93000.0,Apple iPhone 12 Pro 256gb (Used),Apple,iPhone 12 Pro 256gb,Used,Kandy,256GB,Unknown,iPhone 12 Pro 256gb,Apple,Kandy,Other
0,1,6,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,77999.0,Apple iPhone 12 128GB USA (Used),Apple,iPhone 12 128GB USA,Used,Gampaha,128GB,Unknown,iPhone 12 USA,Apple,Gampaha,Other
0,0,4,125,1.1670253922213827,-0.04410889209389428,0.7196605824810245,370090.0,Apple iPhone 17 Pro 256GB (Brand New),Apple,iPhone 17 Pro 256GB,Brand New,Colombo,256GB,Unknown,iPhone 17 Pro,Apple,Colombo,iPhone 17 Pro
1,0,4,79,1.1670253922213827,-0.04410889209389428,0.7196605824810245,206045.0,Google Pixel 9 256GB (Brand New),Google,Pixel 9 256GB,Brand New,Colombo,256GB,Unknown,Pixel 9,Google,Colombo,Pixel 9
1,0,4,81,1.1670253922213827,-0.04410889209389428,0.7196605824810245,235070.0,Google Pixel 9 Pro XL 256GB (Brand New),Google,Pixel 9 Pro XL 256GB,Brand New,Colombo,256GB,Unknown,Pixel 9 Pro XL,Google,Colombo,Pixel 9 Pro XL
0,0,4,105,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,152569.0,Apple iPhone 13 128GB (Brand New),Apple,iPhone 13 128GB,Brand New,Colombo,128GB,Unknown,iPhone 13,Apple,Colombo,iPhone 13
1,0,4,68,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,179060.0,Google Pixel 10 128GB (Brand New),Google,Pixel 10 128GB,Brand New,Colombo,128GB,Unknown,Pixel 10,Google,Colombo,Pixel 10
0,1,8,137,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,45000.0,Apple iPhone XS (Used),Apple,iPhone XS,Used,Kalutara,Unknown,Unknown,iPhone XS,Apple,Kalutara,iPhone XS
0,0,4,109,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,162030.0,Apple iPhone 14 128GB (Brand New),Apple,iPhone 14 128GB,Brand New,Colombo,128GB,Unknown,iPhone 14,Apple,Colombo,iPhone 14
13,1,9,96,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,10500.0,Vivo Y93 (Used),Vivo,Y93,Used,Kandy,Unknown,Unknown,Y93,Vivo,Kandy,Y93
10,1,12,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,3500.0,Samsung Galaxy J1 Mini Prime (Used),Samsung,Galaxy J1 Mini Prime,Used,Matale,Unknown,Unknown,Galaxy J1 Mini Prime,Samsung,Other,Other
0,1,4,104,1.1670253922213827,-0.04410889209389428,0.7196605824810245,74990.0,Apple iPhone 12 mini 256GB Full Set (Used),Apple,iPhone 12 mini 256GB Full Set,Used,Colombo,256GB,Unknown,iPhone 12 mini,Apple,Colombo,iPhone 12 mini
10,1,14,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,9500.0,Samsung Galaxy J7 max (Used),Samsung,Galaxy J7 max,Used,Ratnapura,Unknown,Unknown,Galaxy J7 max,Samsung,Ratnapura,Other
0,1,10,102,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,110000.0,Apple iPhone 12 Pro (Used),Apple,iPhone 12 Pro,Used,Kurunegala,Unknown,Unknown,iPhone 12 Pro,Apple,Kurunegala,iPhone 12 Pro
1,0,4,69,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,249060.0,Google Pixel 10 Pro 128GB (Brand New),Google,Pixel 10 Pro 128GB,Brand New,Colombo,128GB,Unknown,Pixel 10 Pro,Google,Colombo,Pixel 10 Pro
2,1,12,87,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,29000.0,Honor X7b (Used),Honor,X7b,Used,Polonnaruwa,Unknown,Unknown,X7b,Honor,Other,X7b
0,1,8,105,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,95000.0,Apple iPhone 13 (Used),Apple,iPhone 13,Used,Kalutara,Unknown,Unknown,iPhone 13,Apple,Kalutara,iPhone 13
1,0,4,82,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,132070.0,Google Pixel 9a 128GB (Brand New),Google,Pixel 9a 128GB,Brand New,Colombo,128GB,Unknown,Pixel 9a,Google,Colombo,Pixel 9a
0,1,5,137,3.74181498001403,-0.04410889209389428,-1.3895439382722716,45000.0,Apple iPhone XS 512GB (Used),Apple,iPhone XS 512GB,Used,Galle,512GB,Unknown,iPhone XS,Apple,Galle,iPhone XS
8,0,4,67,-1.3876486519166344,-0.04410889209389428,0.7196605824810245,22500.0,Black view Wave 8C 2GB 64GB (Brand New),Other,Black view Wave 8C 2GB 64GB,Brand New,Colombo,2GB,Unknown,Black view Wave 8C,Other,Colombo,Other
10,1,4,67,1.1670253922213827,-0.04410889209389428,0.7196605824810245,84900.0,Samsung Galaxy S22 5G 256GB Snapdragon (Used),Samsung,Galaxy S22 5G 256GB Snapdragon,Used,Colombo,256GB,Unknown,Galaxy S22 Snapdragon,Samsung,Colombo,Other
1,0,4,79,1.1670253922213827,-0.04410889209389428,0.7196605824810245,206060.0,Google Pixel 9 256GB (Brand New),Google,Pixel 9 256GB,Brand New,Colombo,256GB,Unknown,Pixel 9,Google,Colombo,Pixel 9
10,0,4,27,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,63530.0,Samsung Galaxy A26 5G 8GB 256GB (Brand New),Samsung,Galaxy A26 5G 8GB 256GB,Brand New,Colombo,8GB,Unknown,Galaxy A26,Samsung,Colombo,Galaxy A26
1,0,4,79,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,157070.0,Google Pixel 9 128GB (Brand New),Google,Pixel 9 128GB,Brand New,Colombo,128GB,Unknown,Pixel 9,Google,Colombo,Pixel 9
1,0,4,77,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,133520.0,Google Pixel 8 128GB (Brand New),Google,Pixel 8 128GB,Brand New,Colombo,128GB,Unknown,Pixel 8,Google,Colombo,Pixel 8
10,0,4,32,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,97510.0,Samsung Galaxy A56 8GB 256GB (Brand New),Samsung,Galaxy A56 8GB 256GB,Brand New,Colombo,8GB,Unknown,Galaxy A56,Samsung,Colombo,Galaxy A56
2,0,4,67,-1.3675331082620044,-0.04410889209389428,0.7196605824810245,32500.0,Honor X5 C Plus 4GB 128GB (Brand New),Honor,X5 C Plus 4GB 128GB,Brand New,Colombo,4GB,Unknown,X5 C Plus,Honor,Colombo,Other
10,0,4,32,-1.2870709336434842,-0.04410889209389428,0.7196605824810245,103900.0,Samsung Galaxy A56 12GB 256GB (Brand New),Samsung,Galaxy A56 12GB 256GB,Brand New,Colombo,12GB,Unknown,Galaxy A56,Samsung,Colombo,Galaxy A56
10,0,4,29,-1.2870709336434842,-0.04410889209389428,0.7196605824810245,83750.0,Samsung Galaxy A36 12GB 256GB (Brand New),Samsung,Galaxy A36 12GB 256GB,Brand New,Colombo,12GB,Unknown,Galaxy A36,Samsung,Colombo,Galaxy A36
2,0,4,67,-1.2870709336434842,-0.04410889209389428,0.7196605824810245,86576.0,Honor X9c 12GB 256GB (Brand New),Honor,X9c 12GB 256GB,Brand New,Colombo,12GB,Unknown,X9c,Honor,Colombo,Other
14,0,4,67,1.1670253922213827,22.14454270889145,0.7196605824810245,23600.0,Xiaomi Redmi Note 15 256GB/128GB 108MP (Brand New),Xiaomi,Redmi Note 15 256GB/128GB 108MP,Brand New,Colombo,256GB,256GB,Note 15 108MP,Xiaomi,Colombo,Other
0,1,1,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,105000.0,Apple iPhone 13 Full Set Box (Used),Apple,iPhone 13 Full Set Box,Used,Anuradhapura,Unknown,Unknown,iPhone 13 Box,Apple,Anuradhapura,Other
0,1,12,132,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,35000.0,Apple iPhone SE 2 (Used),Apple,iPhone SE 2,Used,Matale,Unknown,Unknown,iPhone SE 2,Apple,Other,iPhone SE 2
14,1,6,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,13000.0,Xiaomi Redmi 10A (Used),Xiaomi,Redmi 10A,Used,Gampaha,Unknown,Unknown,10A,Xiaomi,Gampaha,Other
10,0,4,29,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,79000.0,Samsung Galaxy A36 8GB 256GB (Brand New),Samsung,Galaxy A36 8GB 256GB,Brand New,Colombo,8GB,Unknown,Galaxy A36,Samsung,Colombo,Galaxy A36
0,1,10,112,1.1670253922213827,-0.04410889209389428,-1.3895439382722716,186500.0,Apple iPhone 14 Pro Max 256GB (Used),Apple,iPhone 14 Pro Max 256GB,Used,Kurunegala,256GB,Unknown,iPhone 14 Pro Max,Apple,Kurunegala,iPhone 14 Pro Max
10,0,4,32,-1.3273020209527444,-0.04410889209389428,0.7196605824810245,86750.0,Samsung Galaxy A56 8GB 128GB (Brand New),Samsung,Galaxy A56 8GB 128GB,Brand New,Colombo,8GB,Unknown,Galaxy A56,Samsung,Colombo,Galaxy A56
0,1,9,109,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,104000.0,Apple iPhone 14 128GB (Used),Apple,iPhone 14 128GB,Used,Kandy,128GB,Unknown,iPhone 14,Apple,Kandy,iPhone 14
0,1,1,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,47500.0,Apple iPhone SE 2 128GB Full Set Box (Used),Apple,iPhone SE 2 128GB Full Set Box,Used,Anuradhapura,128GB,Unknown,iPhone SE 2 Box,Apple,Anuradhapura,Other
10,0,4,27,-1.3474175646073743,-0.04410889209389428,0.7196605824810245,55500.0,Samsung Galaxy A26 5G 6GB 128GB (Brand New),Samsung,Galaxy A26 5G 6GB 128GB,Brand New,Colombo,6GB,Unknown,Galaxy A26,Samsung,Colombo,Galaxy A26
14,0,4,67,1.1670253922213827,22.14454270889145,0.7196605824810245,19100.0,Xiaomi Redmi Note 14 256GB/128GB 108MP (Brand New),Xiaomi,Redmi Note 14 256GB/128GB 108MP,Brand New,Colombo,256GB,256GB,Note 14 108MP,Xiaomi,Colombo,Other
0,1,1,137,1.1670253922213827,-0.04410889209389428,0.7196605824810245,59000.0,Apple iPhone XS 256GB (Used),Apple,iPhone XS 256GB,Used,Anuradhapura,256GB,Unknown,iPhone XS,Apple,Anuradhapura,iPhone XS
0,1,6,109,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,82000.0,Apple iPhone 14 (Used),Apple,iPhone 14,Used,Gampaha,Unknown,Unknown,iPhone 14,Apple,Gampaha,iPhone 14
0,1,9,112,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,181000.0,Apple iPhone 14 Pro Max (Used),Apple,iPhone 14 Pro Max,Used,Kandy,Unknown,Unknown,iPhone 14 Pro Max,Apple,Kandy,iPhone 14 Pro Max
12,1,5,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,38000.0,Tecno Pova 5 Pro 5G (Used),Tecno,Pova 5 Pro 5G,Used,Galle,Unknown,Unknown,Pova 5 Pro,Tecno,Galle,Other
10,1,4,67,-1.3474175646073743,-0.22304963081151802,0.7196605824810245,48990.0,Samsung Galaxy A25 5G 6GBRam 50MP White (Used),Samsung,Galaxy A25 5G 6GBRam 50MP White,Used,Colombo,6GB,6GB,Galaxy A25 50MP White,Samsung,Colombo,Other
0,1,4,97,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,63000.0,Apple iPhone 11 128GB (Used),Apple,iPhone 11 128GB,Used,Colombo,128GB,Unknown,iPhone 11,Apple,Colombo,iPhone 11
0,1,6,126,1.1670253922213827,-0.04410889209389428,0.7196605824810245,410900.0,Apple iPhone 17 Pro Max 256GB (Used),Apple,iPhone 17 Pro Max 256GB,Used,Gampaha,256GB,Unknown,iPhone 17 Pro Max,Apple,Gampaha,iPhone 17 Pro Max
0,1,1,128,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,15000.0,Apple iPhone 7 (Used),Apple,iPhone 7,Used,Anuradhapura,Unknown,Unknown,iPhone 7,Apple,Anuradhapura,iPhone 7
0,1,1,130,1.1670253922213827,-0.04410889209389428,-1.3895439382722716,28000.0,Apple iPhone 8 256GB (Used),Apple,iPhone 8 256GB,Used,Anuradhapura,256GB,Unknown,iPhone 8,Apple,Anuradhapura,iPhone 8
0,1,9,106,1.1670253922213827,-0.04410889209389428,-1.3895439382722716,124500.0,Apple iPhone 13 Pro 256GB (Used),Apple,iPhone 13 Pro 256GB,Used,Kandy,256GB,Unknown,iPhone 13 Pro,Apple,Kandy,iPhone 13 Pro
8,1,15,67,-1.3876486519166344,-0.04410889209389428,-1.3895439382722716,15000.0,Moto E13 2GB 64GB (Used),Other,Moto E13 2GB 64GB,Used,Trincomalee,2GB,Unknown,Moto E13,Other,Trincomalee,Other
14,1,4,2,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,35000.0,Xiaomi Redmi 13C (Used),Xiaomi,Redmi 13C,Used,Colombo,Unknown,Unknown,13C,Xiaomi,Colombo,13C
0,1,9,102,3.74181498001403,-0.04410889209389428,-1.3895439382722716,98500.0,Apple iPhone 12 Pro 512GB (Used),Apple,iPhone 12 Pro 512GB,Used,Kandy,512GB,Unknown,iPhone 12 Pro,Apple,Kandy,iPhone 12 Pro
10,1,10,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,10000.0,Samsung Galaxy A03 (Used),Samsung,Galaxy A03,Used,Kurunegala,Unknown,Unknown,Galaxy A03,Samsung,Kurunegala,Other
0,1,1,67,1.1670253922213827,-0.04410889209389428,0.7196605824810245,94000.0,Apple iPhone 11 Pro Max 256GB Full Set Box (Used),Apple,iPhone 11 Pro Max 256GB Full Set Box,Used,Anuradhapura,256GB,Unknown,iPhone 11 Pro Max Box,Apple,Anuradhapura,Other
0,1,6,100,1.1670253922213827,-0.04410889209389428,-1.3895439382722716,83500.0,Apple iPhone 11 Pro Max 256GB (Used),Apple,iPhone 11 Pro Max 256GB,Used,Gampaha,256GB,Unknown,iPhone 11 Pro Max,Apple,Gampaha,iPhone 11 Pro Max
7,1,4,67,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,365000.0,Oppo Find X9 Pro (Used),Oppo,Find X9 Pro,Used,Colombo,Unknown,Unknown,Find X9 Pro,Oppo,Colombo,Other
1,0,4,79,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,157000.0,Google Pixel 9 128GB (Brand New),Google,Pixel 9 128GB,Brand New,Colombo,128GB,Unknown,Pixel 9,Google,Colombo,Pixel 9
0,1,9,105,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,98500.0,Apple iPhone 13 128GB (Used),Apple,iPhone 13 128GB,Used,Kandy,128GB,Unknown,iPhone 13,Apple,Kandy,iPhone 13
0,1,4,124,1.1670253922213827,-0.04410889209389428,0.7196605824810245,250000.0,Apple iPhone 17 256GB (Used),Apple,iPhone 17 256GB,Used,Colombo,256GB,Unknown,iPhone 17,Apple,Colombo,iPhone 17
0,1,4,67,1.1670253922213827,-0.04410889209389428,0.7196605824810245,235000.0,Apple iPhone 15 Pro Max 256GB Blue (Used),Apple,iPhone 15 Pro Max 256GB Blue,Used,Colombo,256GB,Unknown,iPhone 15 Pro Max Blue,Apple,Colombo,Other
1,0,4,82,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,132000.0,Google Pixel 9a 128GB (Brand New),Google,Pixel 9a 128GB,Brand New,Colombo,128GB,Unknown,Pixel 9a,Google,Colombo,Pixel 9a
0,1,1,67,1.1670253922213827,-0.04410889209389428,0.7196605824810245,180000.0,Apple iPhone 14 Pro 256GB With Box (Used),Apple,iPhone 14 Pro 256GB With Box,Used,Anuradhapura,256GB,Unknown,iPhone 14 Pro With Box,Apple,Anuradhapura,Other
1,0,4,82,1.1670253922213827,-0.04410889209389428,0.7196605824810245,144000.0,Google Pixel 9a 256GB (Brand New),Google,Pixel 9a 256GB,Brand New,Colombo,256GB,Unknown,Pixel 9a,Google,Colombo,Pixel 9a
0,1,4,105,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,94000.0,Apple iPhone 13 (Used),Apple,iPhone 13,Used,Colombo,Unknown,Unknown,iPhone 13,Apple,Colombo,iPhone 13
0,1,1,67,1.1670253922213827,-0.04410889209389428,0.7196605824810245,89000.0,Apple iPhone 11 Pro 256GB Full Set Box (Used),Apple,iPhone 11 Pro 256GB Full Set Box,Used,Anuradhapura,256GB,Unknown,iPhone 11 Pro Box,Apple,Anuradhapura,Other
0,1,9,123,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,128500.0,Apple iPhone 16e 128GB (Used),Apple,iPhone 16e 128GB,Used,Kandy,128GB,Unknown,iPhone 16e,Apple,Kandy,iPhone 16e
0,0,4,67,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,164900.0,Apple iPhone 14 ZP/A 128GB (Brand New),Apple,iPhone 14 ZP/A 128GB,Brand New,Colombo,128GB,Unknown,iPhone 14 ZP/A,Apple,Colombo,Other
0,1,10,122,-0.12036940167494091,-0.04410889209389428,-1.3895439382722716,300000.0,Apple iPhone 16 Pro Max (Used),Apple,iPhone 16 Pro Max,Used,Kurunegala,Unknown,Unknown,iPhone 16 Pro Max,Apple,Kurunegala,iPhone 16 Pro Max
14,1,4,60,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,35000.0,Xiaomi Redmi Note 13 (Used),Xiaomi,Redmi Note 13,Used,Colombo,Unknown,Unknown,Note 13,Xiaomi,Colombo,Note 13
1,0,4,78,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,154000.0,Google Pixel 8 Pro 128GB (Brand New),Google,Pixel 8 Pro 128GB,Brand New,Colombo,128GB,Unknown,Pixel 8 Pro,Google,Colombo,Pixel 8 Pro
0,1,12,67,3.74181498001403,-0.04410889209389428,0.7196605824810245,133000.0,Apple iPhone 13 Pro 512GB Full Box (Used),Apple,iPhone 13 Pro 512GB Full Box,Used,Polonnaruwa,512GB,Unknown,iPhone 13 Pro Full Box,Apple,Other,Other
0,1,12,102,-0.12036940167494091,-0.04410889209389428,0.7196605824810245,97990.0,Apple iPhone 12 Pro 128GB (Used),Apple,iPhone 12 Pro 128GB,Used,Polonnaruwa,128GB,Unknown,iPhone 12 Pro,Apple,Other,iPhone 12 Pro
